,row_id,date,country,store,product,num_sold
24279,24279,2018-09-10,Sweden,KaggleRama,Kaggle Mug,391
24280,24280,2018-09-10,Sweden,KaggleRama,Kaggle Hat,562
24281,24281,2018-09-10,Sweden,KaggleRama,Kaggle Sticker,212
24282,24282,2018-09-11,Finland,KaggleMart,Kaggle Mug,192
24283,24283,2018-09-11,Finland,KaggleMart,Kaggle Hat,261
24284,24284,2018-09-11,Finland,KaggleMart,Kaggle Sticker,102
24285,24285,2018-09-11,Finland,KaggleRama,Kaggle Mug,341
24286,24286,2018-09-11,Finland,KaggleRama,Kaggle Hat,484
24287,24287,2018-09-11,Finland,KaggleRama,Kaggle Sticker,198
24288,24288,2018-09-11,Norway,KaggleMart,Kaggle Mug,283
24289,24289,2018-09-11,Norway,KaggleMart,Kaggle Hat,489
24290,24290,2018-09-11,Norway,KaggleMart,Kaggle Sticker,170
24291,24291,2018-09-11,Norway,KaggleRama,Kaggle Mug,547
24292,24292,2018-09-11,Norway,KaggleRama,Kaggle Hat,791
24293,24293,2018-09-11,Norway,KaggleRama,Kaggle Sticker,297
24294,24294,2018-09-11,Sweden,KaggleMart,Kaggle Mug,211
24295,24295,2018-09-11,Sweden,KaggleMart,Kaggle Hat,293
24296,24296,2018-09-11,Sweden,KaggleMart,Kaggle Sticker,115
24297,24297,2018-09-11,Sweden,KaggleRama,Kaggle Mug,351
24298,24298,2018-09-11,Sweden,KaggleRama,Kaggle Hat,491
24299,24299,2018-09-11,Sweden,KaggleRama,Kaggle Sticker,210
24300,24300,2018-09-12,Finland,KaggleMart,Kaggle Mug,180
24301,24301,2018-09-12,Finland,KaggleMart,Kaggle Hat,292
24302,24302,2018-09-12,Finland,KaggleMart,Kaggle Sticker,100
24303,24303,2018-09-12,Finland,KaggleRama,Kaggle Mug,368
24304,24304,2018-09-12,Finland,KaggleRama,Kaggle Hat,521
24305,24305,2018-09-12,Finland,KaggleRama,Kaggle Sticker,170
24306,24306,2018-09-12,Norway,KaggleMart,Kaggle Mug,331
24307,24307,2018-09-12,Norway,KaggleMart,Kaggle Hat,439
24308,24308,2018-09-12,Norway,KaggleMart,Kaggle Sticker,161
24309,24309,2018-09-12,Norway,KaggleRama,Kaggle Mug,553
24310,24310,2018-09-12,Norway,KaggleRama,Kaggle Hat,857
24311,24311,2018-09-12,Norway,KaggleRama,Kaggle Sticker,283
24312,24312,2018-09-12,Sweden,KaggleMart,Kaggle Mug,216
24313,24313,2018-09-12,Sweden,KaggleMart,Kaggle Hat,292
24314,24314,2018-09-12,Sweden,KaggleMart,Kaggle Sticker,98
24315,24315,2018-09-12,Sweden,KaggleRama,Kaggle Mug,375
24316,24316,2018-09-12,Sweden,KaggleRama,Kaggle Hat,566
24317,24317,2018-09-12,Sweden,KaggleRama,Kaggle Sticker,211
24318,24318,2018-09-13,Finland,KaggleMart,Kaggle Mug,177
24319,24319,2018-09-13,Finland,KaggleMart,Kaggle Hat,285
24320,24320,2018-09-13,Finland,KaggleMart,Kaggle Sticker,101
24321,24321,2018-09-13,Finland,KaggleRama,Kaggle Mug,314
24322,24322,2018-09-13,Finland,KaggleRama,Kaggle Hat,516
24323,24323,2018-09-13,Finland,KaggleRama,Kaggle Sticker,159
24324,24324,2018-09-13,Norway,KaggleMart,Kaggle Mug,330
24325,24325,2018-09-13,Norway,KaggleMart,Kaggle Hat,507
24326,24326,2018-09-13,Norway,KaggleMart,Kaggle Sticker,169
24327,24327,2018-09-13,Norway,KaggleRama,Kaggle Mug,593
24328,24328,2018-09-13,Norway,KaggleRama,Kaggle Hat,858
24329,24329,2018-09-13,Norway,KaggleRama,Kaggle Sticker,268
24330,24330,2018-09-13,Sweden,KaggleMart,Kaggle Mug,211
24331,24331,2018-09-13,Sweden,KaggleMart,Kaggle Hat,318
24332,24332,2018-09-13,Sweden,KaggleMart,Kaggle Sticker,120
24333,24333,2018-09-13,Sweden,KaggleRama,Kaggle Mug,367
24334,24334,2018-09-13,Sweden,KaggleRama,Kaggle Hat,557
24335,24335,2018-09-13,Sweden,KaggleRama,Kaggle Sticker,188
24336,24336,2018-09-14,Finland,KaggleMart,Kaggle Mug,212
24337,24337,2018-09-14,Finland,KaggleMart,Kaggle Hat,293
24338,24338,2018-09-14,Finland,KaggleMart,Kaggle Sticker,109
24339,24339,2018-09-14,Finland,KaggleRama,Kaggle Mug,358
24340,24340,2018-09-14,Finland,KaggleRama,Kaggle Hat,554
24341,24341,2018-09-14,Finland,KaggleRama,Kaggle Sticker,192
24342,24342,2018-09-14,Norway,KaggleMart,Kaggle Mug,338
24343,24343,2018-09-14,Norway,KaggleMart,Kaggle Hat,466
24344,24344,2018-09-14,Norway,KaggleMart,Kaggle Sticker,181
24345,24345,2018-09-14,Norway,KaggleRama,Kaggle Mug,562
24346,24346,2018-09-14,Norway,KaggleRama,Kaggle Hat,874
24347,24347,2018-09-14,Norway,KaggleRama,Kaggle Sticker,327
24348,24348,2018-09-14,Sweden,KaggleMart,Kaggle Mug,216
24349,24349,2018-09-14,Sweden,KaggleMart,Kaggle Hat,336
24350,24350,2018-09-14,Sweden,KaggleMart,Kaggle Sticker,116
24351,24351,2018-09-14,Sweden,KaggleRama,Kaggle Mug,363
24352,24352,2018-09-14,Sweden,KaggleRama,Kaggle Hat,548
24353,24353,2018-09-14,Sweden,KaggleRama,Kaggle Sticker,187
24354,24354,2018-09-15,Finland,KaggleMart,Kaggle Mug,238
24355,24355,2018-09-15,Finland,KaggleMart,Kaggle Hat,373
24356,24356,2018-09-15,Finland,KaggleMart,Kaggle Sticker,130
24357,24357,2018-09-15,Finland,KaggleRama,Kaggle Mug,452
24358,24358,2018-09-15,Finland,KaggleRama,Kaggle Hat,587
24359,24359,2018-09-15,Finland,KaggleRama,Kaggle Sticker,241
24360,24360,2018-09-15,Norway,KaggleMart,Kaggle Mug,434
24361,24361,2018-09-15,Norway,KaggleMart,Kaggle Hat,546
24362,24362,2018-09-15,Norway,KaggleMart,Kaggle Sticker,206
24363,24363,2018-09-15,Norway,KaggleRama,Kaggle Mug,732
24364,24364,2018-09-15,Norway,KaggleRama,Kaggle Hat,1049
24365,24365,2018-09-15,Norway,KaggleRama,Kaggle Sticker,368
24366,24366,2018-09-15,Sweden,KaggleMart,Kaggle Mug,303
24367,24367,2018-09-15,Sweden,KaggleMart,Kaggle Hat,343
24368,24368,2018-09-15,Sweden,KaggleMart,Kaggle Sticker,139
24369,24369,2018-09-15,Sweden,KaggleRama,Kaggle Mug,438
24370,24370,2018-09-15,Sweden,KaggleRama,Kaggle Hat,656
24371,24371,2018-09-15,Sweden,KaggleRama,Kaggle Sticker,246
24372,24372,2018-09-16,Finland,KaggleMart,Kaggle Mug,249
24373,24373,2018-09-16,Finland,KaggleMart,Kaggle Hat,355
24374,24374,2018-09-16,Finland,KaggleMart,Kaggle Sticker,120
24375,24375,2018-09-16,Finland,KaggleRama,Kaggle Mug,409
24376,24376,2018-09-16,Finland,KaggleRama,Kaggle Hat,641
24377,24377,2018-09-16,Finland,KaggleRama,Kaggle Sticker,212
24378,24378,2018-09-16,Norway,KaggleMart,Kaggle Mug,383
24379,24379,2018-09-16,Norway,KaggleMart,Kaggle Hat,534
24380,24380,2018-09-16,Norway,KaggleMart,Kaggle Sticker,222
24381,24381,2018-09-16,Norway,KaggleRama,Kaggle Mug,716
24382,24382,2018-09-16,Norway,KaggleRama,Kaggle Hat,960
24383,24383,2018-09-16,Norway,KaggleRama,Kaggle Sticker,360
24384,24384,2018-09-16,Sweden,KaggleMart,Kaggle Mug,296
24385,24385,2018-09-16,Sweden,KaggleMart,Kaggle Hat,359
24386,24386,2018-09-16,Sweden,KaggleMart,Kaggle Sticker,136
24387,24387,2018-09-16,Sweden,KaggleRama,Kaggle Mug,450
24388,24388,2018-09-16,Sweden,KaggleRama,Kaggle Hat,684
24389,24389,2018-09-16,Sweden,KaggleRama,Kaggle Sticker,241
24390,24390,2018-09-17,Finland,KaggleMart,Kaggle Mug,213
24391,24391,2018-09-17,Finland,KaggleMart,Kaggle Hat,267
24392,24392,2018-09-17,Finland,KaggleMart,Kaggle Sticker,102
24393,24393,2018-09-17,Finland,KaggleRama,Kaggle Mug,340
24394,24394,2018-09-17,Finland,KaggleRama,Kaggle Hat,444
24395,24395,2018-09-17,Finland,KaggleRama,Kaggle Sticker,185
24396,24396,2018-09-17,Norway,KaggleMart,Kaggle Mug,360
24397,24397,2018-09-17,Norway,KaggleMart,Kaggle Hat,473
24398,24398,2018-09-17,Norway,KaggleMart,Kaggle Sticker,167
24399,24399,2018-09-17,Norway,KaggleRama,Kaggle Mug,573
24400,24400,2018-09-17,Norway,KaggleRama,Kaggle Hat,854
24401,24401,2018-09-17,Norway,KaggleRama,Kaggle Sticker,287
24402,24402,2018-09-17,Sweden,KaggleMart,Kaggle Mug,199
24403,24403,2018-09-17,Sweden,KaggleMart,Kaggle Hat,321
24404,24404,2018-09-17,Sweden,KaggleMart,Kaggle Sticker,110
24405,24405,2018-09-17,Sweden,KaggleRama,Kaggle Mug,373
24406,24406,2018-09-17,Sweden,KaggleRama,Kaggle Hat,542
24407,24407,2018-09-17,Sweden,KaggleRama,Kaggle Sticker,173
24408,24408,2018-09-18,Finland,KaggleMart,Kaggle Mug,201
24409,24409,2018-09-18,Finland,KaggleMart,Kaggle Hat,298
24410,24410,2018-09-18,Finland,KaggleMart,Kaggle Sticker,108
24411,24411,2018-09-18,Finland,KaggleRama,Kaggle Mug,392
24412,24412,2018-09-18,Finland,KaggleRama,Kaggle Hat,492
24413,24413,2018-09-18,Finland,KaggleRama,Kaggle Sticker,185
24414,24414,2018-09-18,Norway,KaggleMart,Kaggle Mug,334
24415,24415,2018-09-18,Norway,KaggleMart,Kaggle Hat,486
24416,24416,2018-09-18,Norway,KaggleMart,Kaggle Sticker,158
24417,24417,2018-09-18,Norway,KaggleRama,Kaggle Mug,528
24418,24418,2018-09-18,Norway,KaggleRama,Kaggle Hat,857
24419,24419,2018-09-18,Norway,KaggleRama,Kaggle Sticker,279
24420,24420,2018-09-18,Sweden,KaggleMart,Kaggle Mug,215
24421,24421,2018-09-18,Sweden,KaggleMart,Kaggle Hat,288
24422,24422,2018-09-18,Sweden,KaggleMart,Kaggle Sticker,113
24423,24423,2018-09-18,Sweden,KaggleRama,Kaggle Mug,386
24424,24424,2018-09-18,Sweden,KaggleRama,Kaggle Hat,508
24425,24425,2018-09-18,Sweden,KaggleRama,Kaggle Sticker,182
24426,24426,2018-09-19,Finland,KaggleMart,Kaggle Mug,196
24427,24427,2018-09-19,Finland,KaggleMart,Kaggle Hat,259
24428,24428,2018-09-19,Finland,KaggleMart,Kaggle Sticker,99
24429,24429,2018-09-19,Finland,KaggleRama,Kaggle Mug,341
24430,24430,2018-09-19,Finland,KaggleRama,Kaggle Hat,471
24431,24431,2018-09-19,Finland,KaggleRama,Kaggle Sticker,181
24432,24432,2018-09-19,Norway,KaggleMart,Kaggle Mug,334
24433,24433,2018-09-19,Norway,KaggleMart,Kaggle Hat,480
24434,24434,2018-09-19,Norway,KaggleMart,Kaggle Sticker,187
24435,24435,2018-09-19,Norway,KaggleRama,Kaggle Mug,526
24436,24436,2018-09-19,Norway,KaggleRama,Kaggle Hat,742
24437,24437,2018-09-19,Norway,KaggleRama,Kaggle Sticker,284
24438,24438,2018-09-19,Sweden,KaggleMart,Kaggle Mug,213
24439,24439,2018-09-19,Sweden,KaggleMart,Kaggle Hat,282
24440,24440,2018-09-19,Sweden,KaggleMart,Kaggle Sticker,113
24441,24441,2018-09-19,Sweden,KaggleRama,Kaggle Mug,334
24442,24442,2018-09-19,Sweden,KaggleRama,Kaggle Hat,513
24443,24443,2018-09-19,Sweden,KaggleRama,Kaggle Sticker,174
24444,24444,2018-09-20,Finland,KaggleMart,Kaggle Mug,199
24445,24445,2018-09-20,Finland,KaggleMart,Kaggle Hat,272
24446,24446,2018-09-20,Finland,KaggleMart,Kaggle Sticker,110
24447,24447,2018-09-20,Finland,KaggleRama,Kaggle Mug,328
24448,24448,2018-09-20,Finland,KaggleRama,Kaggle Hat,446
24449,24449,2018-09-20,Finland,KaggleRama,Kaggle Sticker,183
24450,24450,2018-09-20,Norway,KaggleMart,Kaggle Mug,333
24451,24451,2018-09-20,Norway,KaggleMart,Kaggle Hat,499
24452,24452,2018-09-20,Norway,KaggleMart,Kaggle Sticker,190
24453,24453,2018-09-20,Norway,KaggleRama,Kaggle Mug,488
24454,24454,2018-09-20,Norway,KaggleRama,Kaggle Hat,796
24455,24455,2018-09-20,Norway,KaggleRama,Kaggle Sticker,283
24456,24456,2018-09-20,Sweden,KaggleMart,Kaggle Mug,214
24457,24457,2018-09-20,Sweden,KaggleMart,Kaggle Hat,283
24458,24458,2018-09-20,Sweden,KaggleMart,Kaggle Sticker,106
24459,24459,2018-09-20,Sweden,KaggleRama,Kaggle Mug,373
24460,24460,2018-09-20,Sweden,KaggleRama,Kaggle Hat,559
24461,24461,2018-09-20,Sweden,KaggleRama,Kaggle Sticker,206
24462,24462,2018-09-21,Finland,KaggleMart,Kaggle Mug,213
24463,24463,2018-09-21,Finland,KaggleMart,Kaggle Hat,309
24464,24464,2018-09-21,Finland,KaggleMart,Kaggle Sticker,103
24465,24465,2018-09-21,Finland,KaggleRama,Kaggle Mug,323
24466,24466,2018-09-21,Finland,KaggleRama,Kaggle Hat,523
24467,24467,2018-09-21,Finland,KaggleRama,Kaggle Sticker,190
24468,24468,2018-09-21,Norway,KaggleMart,Kaggle Mug,327
24469,24469,2018-09-21,Norway,KaggleMart,Kaggle Hat,470
24470,24470,2018-09-21,Norway,KaggleMart,Kaggle Sticker,169
24471,24471,2018-09-21,Norway,KaggleRama,Kaggle Mug,588
24472,24472,2018-09-21,Norway,KaggleRama,Kaggle Hat,862
24473,24473,2018-09-21,Norway,KaggleRama,Kaggle Sticker,302
24474,24474,2018-09-21,Sweden,KaggleMart,Kaggle Mug,228
24475,24475,2018-09-21,Sweden,KaggleMart,Kaggle Hat,326
24476,24476,2018-09-21,Sweden,KaggleMart,Kaggle Sticker,115
24477,24477,2018-09-21,Sweden,KaggleRama,Kaggle Mug,377
24478,24478,2018-09-21,Sweden,KaggleRama,Kaggle Hat,595
24479,24479,2018-09-21,Sweden,KaggleRama,Kaggle Sticker,201
24480,24480,2018-09-22,Finland,KaggleMart,Kaggle Mug,257
24481,24481,2018-09-22,Finland,KaggleMart,Kaggle Hat,381
24482,24482,2018-09-22,Finland,KaggleMart,Kaggle Sticker,130
24483,24483,2018-09-22,Finland,KaggleRama,Kaggle Mug,399
24484,24484,2018-09-22,Finland,KaggleRama,Kaggle Hat,612
24485,24485,2018-09-22,Finland,KaggleRama,Kaggle Sticker,220
24486,24486,2018-09-22,Norway,KaggleMart,Kaggle Mug,438
24487,24487,2018-09-22,Norway,KaggleMart,Kaggle Hat,578
24488,24488,2018-09-22,Norway,KaggleMart,Kaggle Sticker,193
24489,24489,2018-09-22,Norway,KaggleRama,Kaggle Mug,724
24490,24490,2018-09-22,Norway,KaggleRama,Kaggle Hat,925
24491,24491,2018-09-22,Norway,KaggleRama,Kaggle Sticker,380
24492,24492,2018-09-22,Sweden,KaggleMart,Kaggle Mug,282
24493,24493,2018-09-22,Sweden,KaggleMart,Kaggle Hat,409
24494,24494,2018-09-22,Sweden,KaggleMart,Kaggle Sticker,138
24495,24495,2018-09-22,Sweden,KaggleRama,Kaggle Mug,472
24496,24496,2018-09-22,Sweden,KaggleRama,Kaggle Hat,705
24497,24497,2018-09-22,Sweden,KaggleRama,Kaggle Sticker,229
24498,24498,2018-09-23,Finland,KaggleMart,Kaggle Mug,221
24499,24499,2018-09-23,Finland,KaggleMart,Kaggle Hat,327
24500,24500,2018-09-23,Finland,KaggleMart,Kaggle Sticker,131
24501,24501,2018-09-23,Finland,KaggleRama,Kaggle Mug,467
24502,24502,2018-09-23,Finland,KaggleRama,Kaggle Hat,586
24503,24503,2018-09-23,Finland,KaggleRama,Kaggle Sticker,224
24504,24504,2018-09-23,Norway,KaggleMart,Kaggle Mug,389
24505,24505,2018-09-23,Norway,KaggleMart,Kaggle Hat,583
24506,24506,2018-09-23,Norway,KaggleMart,Kaggle Sticker,218
24507,24507,2018-09-23,Norway,KaggleRama,Kaggle Mug,658
24508,24508,2018-09-23,Norway,KaggleRama,Kaggle Hat,883
24509,24509,2018-09-23,Norway,KaggleRama,Kaggle Sticker,352
24510,24510,2018-09-23,Sweden,KaggleMart,Kaggle Mug,283
24511,24511,2018-09-23,Sweden,KaggleMart,Kaggle Hat,384
24512,24512,2018-09-23,Sweden,KaggleMart,Kaggle Sticker,139
24513,24513,2018-09-23,Sweden,KaggleRama,Kaggle Mug,495
24514,24514,2018-09-23,Sweden,KaggleRama,Kaggle Hat,643
24515,24515,2018-09-23,Sweden,KaggleRama,Kaggle Sticker,239
24516,24516,2018-09-24,Finland,KaggleMart,Kaggle Mug,204
24517,24517,2018-09-24,Finland,KaggleMart,Kaggle Hat,294
24518,24518,2018-09-24,Finland,KaggleMart,Kaggle Sticker,98
24519,24519,2018-09-24,Finland,KaggleRama,Kaggle Mug,340
24520,24520,2018-09-24,Finland,KaggleRama,Kaggle Hat,473
24521,24521,2018-09-24,Finland,KaggleRama,Kaggle Sticker,169
24522,24522,2018-09-24,Norway,KaggleMart,Kaggle Mug,359
24523,24523,2018-09-24,Norway,KaggleMart,Kaggle Hat,504
24524,24524,2018-09-24,Norway,KaggleMart,Kaggle Sticker,155
24525,24525,2018-09-24,Norway,KaggleRama,Kaggle Mug,536
24526,24526,2018-09-24,Norway,KaggleRama,Kaggle Hat,807
24527,24527,2018-09-24,Norway,KaggleRama,Kaggle Sticker,303
24528,24528,2018-09-24,Sweden,KaggleMart,Kaggle Mug,221
24529,24529,2018-09-24,Sweden,KaggleMart,Kaggle Hat,307
24530,24530,2018-09-24,Sweden,KaggleMart,Kaggle Sticker,134
24531,24531,2018-09-24,Sweden,KaggleRama,Kaggle Mug,373
24532,24532,2018-09-24,Sweden,KaggleRama,Kaggle Hat,586
24533,24533,2018-09-24,Sweden,KaggleRama,Kaggle Sticker,205
24534,24534,2018-09-25,Finland,KaggleMart,Kaggle Mug,200
24535,24535,2018-09-25,Finland,KaggleMart,Kaggle Hat,265
24536,24536,2018-09-25,Finland,KaggleMart,Kaggle Sticker,105
24537,24537,2018-09-25,Finland,KaggleRama,Kaggle Mug,365
24538,24538,2018-09-25,Finland,KaggleRama,Kaggle Hat,519
24539,24539,2018-09-25,Finland,KaggleRama,Kaggle Sticker,181
24540,24540,2018-09-25,Norway,KaggleMart,Kaggle Mug,341
24541,24541,2018-09-25,Norway,KaggleMart,Kaggle Hat,488
24542,24542,2018-09-25,Norway,KaggleMart,Kaggle Sticker,149
24543,24543,2018-09-25,Norway,KaggleRama,Kaggle Mug,552
24544,24544,2018-09-25,Norway,KaggleRama,Kaggle Hat,816
24545,24545,2018-09-25,Norway,KaggleRama,Kaggle Sticker,297
24546,24546,2018-09-25,Sweden,KaggleMart,Kaggle Mug,212
24547,24547,2018-09-25,Sweden,KaggleMart,Kaggle Hat,305
24548,24548,2018-09-25,Sweden,KaggleMart,Kaggle Sticker,123
24549,24549,2018-09-25,Sweden,KaggleRama,Kaggle Mug,396
24550,24550,2018-09-25,Sweden,KaggleRama,Kaggle Hat,504
24551,24551,2018-09-25,Sweden,KaggleRama,Kaggle Sticker,210
24552,24552,2018-09-26,Finland,KaggleMart,Kaggle Mug,190
24553,24553,2018-09-26,Finland,KaggleMart,Kaggle Hat,286
24554,24554,2018-09-26,Finland,KaggleMart,Kaggle Sticker,99
24555,24555,2018-09-26,Finland,KaggleRama,Kaggle Mug,352
24556,24556,2018-09-26,Finland,KaggleRama,Kaggle Hat,454
24557,24557,2018-09-26,Finland,KaggleRama,Kaggle Sticker,168
24558,24558,2018-09-26,Norway,KaggleMart,Kaggle Mug,329
24559,24559,2018-09-26,Norway,KaggleMart,Kaggle Hat,466
24560,24560,2018-09-26,Norway,KaggleMart,Kaggle Sticker,169
24561,24561,2018-09-26,Norway,KaggleRama,Kaggle Mug,570
24562,24562,2018-09-26,Norway,KaggleRama,Kaggle Hat,841
24563,24563,2018-09-26,Norway,KaggleRama,Kaggle Sticker,300
24564,24564,2018-09-26,Sweden,KaggleMart,Kaggle Mug,217
24565,24565,2018-09-26,Sweden,KaggleMart,Kaggle Hat,302
24566,24566,2018-09-26,Sweden,KaggleMart,Kaggle Sticker,108
24567,24567,2018-09-26,Sweden,KaggleRama,Kaggle Mug,382
24568,24568,2018-09-26,Sweden,KaggleRama,Kaggle Hat,531
24569,24569,2018-09-26,Sweden,KaggleRama,Kaggle Sticker,199
24570,24570,2018-09-27,Finland,KaggleMart,Kaggle Mug,198
24571,24571,2018-09-27,Finland,KaggleMart,Kaggle Hat,277
24572,24572,2018-09-27,Finland,KaggleMart,Kaggle Sticker,102
24573,24573,2018-09-27,Finland,KaggleRama,Kaggle Mug,347
24574,24574,2018-09-27,Finland,KaggleRama,Kaggle Hat,478
24575,24575,2018-09-27,Finland,KaggleRama,Kaggle Sticker,182
24576,24576,2018-09-27,Norway,KaggleMart,Kaggle Mug,313
24577,24577,2018-09-27,Norway,KaggleMart,Kaggle Hat,467
24578,24578,2018-09-27,Norway,KaggleMart,Kaggle Sticker,174
24579,24579,2018-09-27,Norway,KaggleRama,Kaggle Mug,560
24580,24580,2018-09-27,Norway,KaggleRama,Kaggle Hat,865
24581,24581,2018-09-27,Norway,KaggleRama,Kaggle Sticker,292
24582,24582,2018-09-27,Sweden,KaggleMart,Kaggle Mug,223
24583,24583,2018-09-27,Sweden,KaggleMart,Kaggle Hat,313
24584,24584,2018-09-27,Sweden,KaggleMart,Kaggle Sticker,119
24585,24585,2018-09-27,Sweden,KaggleRama,Kaggle Mug,398
24586,24586,2018-09-27,Sweden,KaggleRama,Kaggle Hat,490
24587,24587,2018-09-27,Sweden,KaggleRama,Kaggle Sticker,217
24588,24588,2018-09-28,Finland,KaggleMart,Kaggle Mug,223
24589,24589,2018-09-28,Finland,KaggleMart,Kaggle Hat,286
24590,24590,2018-09-28,Finland,KaggleMart,Kaggle Sticker,109
24591,24591,2018-09-28,Finland,KaggleRama,Kaggle Mug,374
24592,24592,2018-09-28,Finland,KaggleRama,Kaggle Hat,498
24593,24593,2018-09-28,Finland,KaggleRama,Kaggle Sticker,181
24594,24594,2018-09-28,Norway,KaggleMart,Kaggle Mug,363
24595,24595,2018-09-28,Norway,KaggleMart,Kaggle Hat,467
24596,24596,2018-09-28,Norway,KaggleMart,Kaggle Sticker,176
24597,24597,2018-09-28,Norway,KaggleRama,Kaggle Mug,599
24598,24598,2018-09-28,Norway,KaggleRama,Kaggle Hat,898
24599,24599,2018-09-28,Norway,KaggleRama,Kaggle Sticker,318
24600,24600,2018-09-28,Sweden,KaggleMart,Kaggle Mug,227
24601,24601,2018-09-28,Sweden,KaggleMart,Kaggle Hat,309
24602,24602,2018-09-28,Sweden,KaggleMart,Kaggle Sticker,120
24603,24603,2018-09-28,Sweden,KaggleRama,Kaggle Mug,418
24604,24604,2018-09-28,Sweden,KaggleRama,Kaggle Hat,546
24605,24605,2018-09-28,Sweden,KaggleRama,Kaggle Sticker,218
24606,24606,2018-09-29,Finland,KaggleMart,Kaggle Mug,254
24607,24607,2018-09-29,Finland,KaggleMart,Kaggle Hat,362
24608,24608,2018-09-29,Finland,KaggleMart,Kaggle Sticker,136
24609,24609,2018-09-29,Finland,KaggleRama,Kaggle Mug,431
24610,24610,2018-09-29,Finland,KaggleRama,Kaggle Hat,554
24611,24611,2018-09-29,Finland,KaggleRama,Kaggle Sticker,217
24612,24612,2018-09-29,Norway,KaggleMart,Kaggle Mug,382
24613,24613,2018-09-29,Norway,KaggleMart,Kaggle Hat,567
24614,24614,2018-09-29,Norway,KaggleMart,Kaggle Sticker,213
24615,24615,2018-09-29,Norway,KaggleRama,Kaggle Mug,647
24616,24616,2018-09-29,Norway,KaggleRama,Kaggle Hat,1014
24617,24617,2018-09-29,Norway,KaggleRama,Kaggle Sticker,341
24618,24618,2018-09-29,Sweden,KaggleMart,Kaggle Mug,266
24619,24619,2018-09-29,Sweden,KaggleMart,Kaggle Hat,398
24620,24620,2018-09-29,Sweden,KaggleMart,Kaggle Sticker,138
24621,24621,2018-09-29,Sweden,KaggleRama,Kaggle Mug,511
24622,24622,2018-09-29,Sweden,KaggleRama,Kaggle Hat,678
24623,24623,2018-09-29,Sweden,KaggleRama,Kaggle Sticker,235
24624,24624,2018-09-30,Finland,KaggleMart,Kaggle Mug,250
24625,24625,2018-09-30,Finland,KaggleMart,Kaggle Hat,349
24626,24626,2018-09-30,Finland,KaggleMart,Kaggle Sticker,125
24627,24627,2018-09-30,Finland,KaggleRama,Kaggle Mug,445
24628,24628,2018-09-30,Finland,KaggleRama,Kaggle Hat,615
24629,24629,2018-09-30,Finland,KaggleRama,Kaggle Sticker,219
24630,24630,2018-09-30,Norway,KaggleMart,Kaggle Mug,412
24631,24631,2018-09-30,Norway,KaggleMart,Kaggle Hat,567
24632,24632,2018-09-30,Norway,KaggleMart,Kaggle Sticker,221
24633,24633,2018-09-30,Norway,KaggleRama,Kaggle Mug,676
24634,24634,2018-09-30,Norway,KaggleRama,Kaggle Hat,1074
24635,24635,2018-09-30,Norway,KaggleRama,Kaggle Sticker,346
24636,24636,2018-09-30,Sweden,KaggleMart,Kaggle Mug,289
24637,24637,2018-09-30,Sweden,KaggleMart,Kaggle Hat,390
24638,24638,2018-09-30,Sweden,KaggleMart,Kaggle Sticker,144
24639,24639,2018-09-30,Sweden,KaggleRama,Kaggle Mug,510
24640,24640,2018-09-30,Sweden,KaggleRama,Kaggle Hat,697
24641,24641,2018-09-30,Sweden,KaggleRama,Kaggle Sticker,240
24642,24642,2018-10-01,Finland,KaggleMart,Kaggle Mug,212
24643,24643,2018-10-01,Finland,KaggleMart,Kaggle Hat,289
24644,24644,2018-10-01,Finland,KaggleMart,Kaggle Sticker,103
24645,24645,2018-10-01,Finland,KaggleRama,Kaggle Mug,325
24646,24646,2018-10-01,Finland,KaggleRama,Kaggle Hat,522
24647,24647,2018-10-01,Finland,KaggleRama,Kaggle Sticker,169
24648,24648,2018-10-01,Norway,KaggleMart,Kaggle Mug,332
24649,24649,2018-10-01,Norway,KaggleMart,Kaggle Hat,483
24650,24650,2018-10-01,Norway,KaggleMart,Kaggle Sticker,167
24651,24651,2018-10-01,Norway,KaggleRama,Kaggle Mug,527
24652,24652,2018-10-01,Norway,KaggleRama,Kaggle Hat,754
24653,24653,2018-10-01,Norway,KaggleRama,Kaggle Sticker,284
24654,24654,2018-10-01,Sweden,KaggleMart,Kaggle Mug,232
24655,24655,2018-10-01,Sweden,KaggleMart,Kaggle Hat,289
24656,24656,2018-10-01,Sweden,KaggleMart,Kaggle Sticker,117
24657,24657,2018-10-01,Sweden,KaggleRama,Kaggle Mug,358
24658,24658,2018-10-01,Sweden,KaggleRama,Kaggle Hat,495
24659,24659,2018-10-01,Sweden,KaggleRama,Kaggle Sticker,187
24660,24660,2018-10-02,Finland,KaggleMart,Kaggle Mug,203
24661,24661,2018-10-02,Finland,KaggleMart,Kaggle Hat,275
24662,24662,2018-10-02,Finland,KaggleMart,Kaggle Sticker,101
24663,24663,2018-10-02,Finland,KaggleRama,Kaggle Mug,363
24664,24664,2018-10-02,Finland,KaggleRama,Kaggle Hat,449
24665,24665,2018-10-02,Finland,KaggleRama,Kaggle Sticker,181
24666,24666,2018-10-02,Norway,KaggleMart,Kaggle Mug,340
24667,24667,2018-10-02,Norway,KaggleMart,Kaggle Hat,437
24668,24668,2018-10-02,Norway,KaggleMart,Kaggle Sticker,183
24669,24669,2018-10-02,Norway,KaggleRama,Kaggle Mug,580
24670,24670,2018-10-02,Norway,KaggleRama,Kaggle Hat,750
